typeID,groupID,typeName,marketGroupID,metaGroupID,metaLevel
20933,85,Shadow Iron Charge XL,1004,4,NULL
20935,85,Shadow Lead Charge XL,1004,4,NULL
20937,85,Shadow Plutonium Charge XL,1004,4,NULL
20939,85,Shadow Thorium Charge XL,1004,4,NULL
20941,85,Shadow Tungsten Charge XL,1004,4,NULL
20943,85,Shadow Uranium Charge XL,1004,4,NULL
20945,85,Guardian Iron Charge S,993,4,NULL
20947,85,Guardian Tungsten Charge S,993,4,NULL
20949,85,Guardian Iridium Charge S,993,4,NULL
20951,85,Guardian Lead Charge S,993,4,NULL
20953,85,Guardian Thorium Charge S,993,4,NULL
20955,85,Guardian Uranium Charge S,993,4,NULL
20957,85,Guardian Plutonium Charge S,993,4,NULL
20959,85,Guardian Antimatter Charge S,993,4,NULL
20961,85,Guardian Iron Charge M,992,4,NULL
20963,85,Guardian Tungsten Charge M,992,4,NULL
20965,85,Guardian Iridium Charge M,992,4,NULL
20967,85,Guardian Lead Charge M,992,4,NULL
20969,85,Guardian Thorium Charge M,992,4,NULL
20971,85,Guardian Uranium Charge M,992,4,NULL
20973,85,Guardian Plutonium Charge M,992,4,NULL
20975,85,Guardian Antimatter Charge M,992,4,NULL
20977,85,Guardian Iron Charge L,991,4,NULL
20979,85,Guardian Tungsten Charge L,991,4,NULL
20981,85,Guardian Iridium Charge L,991,4,NULL
20983,85,Guardian Lead Charge L,991,4,NULL
20985,85,Guardian Thorium Charge L,991,4,NULL
20987,85,Guardian Uranium Charge L,991,4,NULL
20989,85,Guardian Plutonium Charge L,991,4,NULL
20991,85,Guardian Antimatter Charge L,991,4,NULL
20993,85,Guardian Antimatter Charge XL,1004,4,NULL
20995,85,Guardian Iridium Charge XL,1004,4,NULL
20997,85,Guardian Iron Charge XL,1004,4,NULL
20999,85,Guardian Lead Charge XL,1004,4,NULL
21001,85,Guardian Plutonium Charge XL,1004,4,NULL
21003,85,Guardian Thorium Charge XL,1004,4,NULL
21005,85,Guardian Tungsten Charge XL,1004,4,NULL
21007,85,Guardian Uranium Charge XL,1004,4,NULL
21009,873,Capital Propulsion Engine,781,NULL,NULL
21010,915,Capital Propulsion Engine Blueprint,796,NULL,NULL
21011,873,Capital Turret Hardpoint,781,NULL,NULL
21012,915,Capital Turret Hardpoint Blueprint,796,NULL,NULL
21013,873,Capital Sensor Cluster,781,NULL,NULL
21014,915,Capital Sensor Cluster Blueprint,796,NULL,NULL
21017,873,Capital Armor Plates,781,NULL,NULL
21018,915,Capital Armor Plates Blueprint,796,NULL,NULL
21019,873,Capital Capacitor Battery,781,NULL,NULL
21020,915,Capital Capacitor Battery Blueprint,796,NULL,NULL
21021,873,Capital Power Generator,781,NULL,NULL
21022,915,Capital Power Generator Blueprint,796,NULL,NULL
21023,873,Capital Shield Emitter,781,NULL,NULL
21024,915,Capital Shield Emitter Blueprint,796,NULL,NULL
21025,873,Capital Jump Drive,781,NULL,NULL
21026,915,Capital Jump Drive Blueprint,796,NULL,NULL
21027,873,Capital Cargo Bay,781,NULL,NULL
21028,915,Capital Cargo Bay Blueprint,796,NULL,NULL
21029,873,Capital Drone Bay,781,NULL,NULL
21030,915,Capital Drone Bay Blueprint,796,NULL,NULL
21035,873,Capital Computer System,781,NULL,NULL
21036,915,Capital Computer System Blueprint,796,NULL,NULL
21037,873,Capital Construction Parts,781,NULL,NULL
21038,915,Capital Construction Parts Blueprint,796,NULL,NULL
21039,873,Capital Siege Array,781,NULL,NULL
21040,915,Capital Siege Array Blueprint,796,NULL,NULL
21041,873,Capital Launcher Hardpoint,781,NULL,NULL
21042,915,Capital Launcher Hardpoint Blueprint,796,NULL,NULL
21043,526,Ancient Treasure Map,NULL,NULL,NULL
21044,526,Pistols,NULL,NULL,NULL
21046,526,Nugoeihuvi Transaction Logs,NULL,NULL,NULL
21047,472,Oshima's System Scanner,NULL,NULL,0
21048,474,Kepheur's Keycard,NULL,NULL,NULL
21049,533,Tao Pai Motow,NULL,NULL,NULL
21052,306,Old Storage Container,NULL,NULL,NULL
21053,526,Kepheur's DNA,NULL,NULL,NULL
21054,526,Crude Sculpture,NULL,NULL,NULL
21055,356,Crude Sculpture Blueprint,NULL,NULL,NULL
21056,533,Tara Buquet,NULL,NULL,NULL
21057,409,Tara's Insignia,NULL,NULL,NULL
21058,523,COSMOS Caldari Non-Pirate Battleship 4,NULL,NULL,NULL
21059,1209,Shield Compensation,1747,NULL,NULL
21060,520,COSMOS Caldari Non-Pirate Frigate Elite 4,NULL,NULL,NULL
21061,533,Makele Kordonii,NULL,NULL,NULL
21062,370,Makele's Tag,NULL,NULL,NULL
21063,533,Zvarin Karsha_,NULL,NULL,NULL
21064,283,Zvarin Karsha,NULL,NULL,NULL
21065,533,Ryoke Laika,NULL,NULL,NULL
21066,283,Ryoke Laika,NULL,NULL,NULL
21067,526,Ryoke Laika's Head,NULL,NULL,NULL
21068,533,Sheriff Togany_,NULL,NULL,NULL
21070,283,Sheriff Togany,NULL,NULL,NULL
21071,256,Rapid Launch,373,NULL,NULL
21073,530,Sleeper Split Cables,1902,NULL,NULL
21074,735,Talocan Sketch Books,1903,NULL,NULL
21075,530,Talocan Molecule Binder,1903,NULL,NULL
21076,528,Talocan Stasis Inverter,1903,NULL,NULL
21077,735,Talocan Info Shards,1903,NULL,NULL
21078,530,Talocan Reflective Sheets,1903,NULL,NULL
21079,528,Talocan Perpetual Clock,1903,NULL,NULL
21080,528,Talocan Solid Atomizer,1903,NULL,NULL
21081,530,Talocan Mechanical Gears,1903,NULL,NULL
21082,528,Talocan System Interface Unit,1903,NULL,NULL
21084,735,Talocan Mathematical Schematics,1903,NULL,NULL
21085,735,Talocan Automation Accounts,1903,NULL,NULL
21086,530,Talocan Partition Plates,1903,NULL,NULL
21087,735,Talocan Intricate Formulas,1903,NULL,NULL
21088,528,Talocan Stasis Deflector,1903,NULL,NULL
21089,530,Talocan Ignition Device,1903,NULL,NULL
21090,533,Bai Tarziiki,NULL,NULL,NULL
21091,526,Bai's Corpse,NULL,NULL,NULL
21092,533,Motani Ihura,NULL,NULL,NULL
21094,310,Cynosural Field I,NULL,NULL,NULL
21095,532,Cynosural Field I Blueprint,NULL,NULL,NULL
21096,658,Cynosural Field Generator I,1641,NULL,0
21097,31,Goru's Shuttle,1631,1,NULL
21098,111,Goru's Shuttle Blueprint,NULL,NULL,NULL
21099,306,Kazka Loot Container,NULL,NULL,NULL
21101,533,RabaRaba ChooChoo,NULL,NULL,NULL
21103,533,Jakon Tooka,NULL,NULL,NULL
21104,370,Jakon's Tag,NULL,NULL,NULL
21105,517,Cosmos Bellicose,NULL,NULL,NULL
21106,517,Cosmos Bestower,NULL,NULL,NULL
21107,517,Cosmos Claw,NULL,NULL,NULL
21108,517,Cosmos Executioner,NULL,NULL,NULL
21109,517,Cosmos Hoarder,NULL,NULL,NULL
21110,517,Cosmos Hound,NULL,NULL,NULL
21111,517,Cosmos Mammoth,NULL,NULL,NULL
21112,517,Cosmos Maulus,NULL,NULL,NULL
21113,517,Cosmos Navitas,NULL,NULL,NULL
21114,517,Cosmos Omen,NULL,NULL,NULL
21115,517,Cosmos Retribution,NULL,NULL,NULL
21116,517,Cosmos Rifter,NULL,NULL,NULL
21117,517,Cosmos Rupture,NULL,NULL,NULL
21118,517,Cosmos Scythe,NULL,NULL,NULL
21119,517,Cosmos Stiletto,NULL,NULL,NULL
21120,517,Cosmos Tempest,NULL,NULL,NULL
21121,517,Cosmos Thrasher,NULL,NULL,NULL
21122,517,Cosmos Vagabond,NULL,NULL,NULL
21123,517,Cosmos Vigil,NULL,NULL,NULL
21124,517,Cosmos Wolf,NULL,NULL,NULL
21125,517,Cosmos Wreathe,NULL,NULL,NULL
21126,526,Raytio Family Supplies,NULL,NULL,NULL
21127,534,Payo Ming,NULL,NULL,NULL
21128,522,COSMOS Magye Eraser,NULL,NULL,NULL
21129,522,COSMOS Magye Silencer,NULL,NULL,NULL
21130,520,COSMOS Magye Death Dealer,NULL,NULL,NULL
21131,520,COSMOS Magye Wrecker,NULL,NULL,NULL
21132,517,Burkur's Vigil,NULL,NULL,NULL
21133,517,Mork's Probe,NULL,NULL,NULL
21134,517,Kersos' Thrasher,NULL,NULL,NULL
21135,517,Rakken's Claw,NULL,NULL,NULL
21136,517,Pokkolen's Wreathe,NULL,NULL,NULL
21137,517,Hekken's Condor,NULL,NULL,NULL
21138,517,Nitrut's Vigil,NULL,NULL,NULL
21139,517,Takson's Wreathe,NULL,NULL,NULL
21140,517,Rochet's Incursus,NULL,NULL,NULL
21141,517,Darrchien's Navitas,NULL,NULL,NULL
21142,517,Stokk's Claw,NULL,NULL,NULL
21143,517,Rikkiryo's Heron,NULL,NULL,NULL
21144,517,Hatram's Executioner,NULL,NULL,NULL
21145,517,Nitrus' Vigil,NULL,NULL,NULL
21146,517,Ouche's Navitas,NULL,NULL,NULL
21147,517,Bokh's Rifter,NULL,NULL,NULL
21148,517,Karkinen's Cormorant,NULL,NULL,NULL
21149,517,Sakt's Stiletto,NULL,NULL,NULL
21150,517,Sarbaert's Hound,NULL,NULL,NULL
21151,517,Tekrawhol's Rupture,NULL,NULL,NULL
21152,517,Tromkurt's Vagabond,NULL,NULL,NULL
21153,517,Rugaert's Vigil,NULL,NULL,NULL
21154,517,Asshala's Retribution,NULL,NULL,NULL
21155,517,Horkund's Scythe,NULL,NULL,NULL
21156,517,Korten's Vagabond,NULL,NULL,NULL
21157,517,Patrenn's Rifter,NULL,NULL,NULL
21158,517,Tikrest's Rupture,NULL,NULL,NULL
21159,517,Ucham's Omen,NULL,NULL,NULL
21160,517,Sharum's Maulus,NULL,NULL,NULL
21161,715,Kutill's Hoarder,NULL,NULL,NULL
21162,517,Mothrus's Bellicose,NULL,NULL,NULL
21163,517,Maertigor's Wreathe,NULL,NULL,NULL
21164,517,Ristiger's Bellicose,NULL,NULL,NULL
21165,517,Frain's Blackbird,NULL,NULL,NULL
21166,517,Karadom's Mammoth,NULL,NULL,NULL
21167,517,Robaerger's Scythe,NULL,NULL,NULL
21168,517,Torsont's Bellicose,NULL,NULL,NULL
21169,517,Jogmundt's Probe,NULL,NULL,NULL
21170,517,Hakkars' Wolf,NULL,NULL,NULL
21171,517,Murchor's Tempest,NULL,NULL,NULL
21172,517,Ossiam's Retribution,NULL,NULL,NULL
21173,517,Quereg's Omen,NULL,NULL,NULL
21174,517,Kverkinn's Stiletto,NULL,NULL,NULL
21175,517,Namian's Retribution,NULL,NULL,NULL
21176,517,Tyrfin's Rupture,NULL,NULL,NULL
21177,517,Spitek's Bellicose,NULL,NULL,NULL
21178,517,Gurmurkur's Vagabond,NULL,NULL,NULL
21179,517,Verkort's Scythe,NULL,NULL,NULL
21180,526,Illian's Passcard,NULL,NULL,NULL
21181,534,Illian Gara,NULL,NULL,NULL
21194,86,Blood Radio S,997,4,NULL
21196,86,Blood Microwave S,997,4,NULL
21198,86,Blood Infrared S,997,4,NULL
21200,86,Blood Standard S,997,4,NULL
21202,86,Blood Ultraviolet S,997,4,NULL
21204,86,Blood Xray S,997,4,NULL
21206,86,Blood Gamma S,997,4,NULL
21208,86,Blood Multifrequency S,997,4,NULL
21210,86,Blood Microwave M,996,4,NULL
21212,86,Blood Infrared M,996,4,NULL
21214,86,Blood Standard M,996,4,NULL
21216,86,Blood Ultraviolet M,996,4,NULL
21218,86,Blood Xray M,996,4,NULL
21220,86,Blood Gamma M,996,4,NULL
21222,86,Blood Multifrequency M,996,4,NULL
21224,86,Blood Radio L,995,4,NULL
21226,86,Blood Microwave L,995,4,NULL
21228,86,Blood Infrared L,995,4,NULL
21230,86,Blood Standard L,995,4,NULL
21232,86,Blood Ultraviolet L,995,4,NULL
21234,86,Blood Xray L,995,4,NULL
21236,86,Blood Gamma L,995,4,NULL
21238,86,Blood Multifrequency L,995,4,NULL
21240,86,Blood Radio XL,1007,4,NULL
21242,86,Blood Microwave XL,1007,4,NULL
21244,86,Blood Infrared XL,1007,4,NULL
21246,86,Blood Standard XL,1007,4,NULL
21248,86,Blood Ultraviolet XL,1007,4,NULL
21250,86,Blood Xray XL,1007,4,NULL
21252,86,Blood Gamma XL,1007,4,NULL
21254,86,Blood Multifrequency XL,1007,4,NULL
21256,86,Dark Blood Radio S,997,4,NULL
21258,86,Dark Blood Microwave S,997,4,NULL
21260,86,Dark Blood Infrared S,997,4,NULL
21262,86,Dark Blood Standard S,997,4,NULL
21264,86,Dark Blood Ultraviolet S,997,4,NULL
21266,86,Dark Blood Xray S,997,4,NULL
21268,86,Dark Blood Gamma S,997,4,NULL
21270,86,Dark Blood Multifrequency S,997,4,NULL
21272,86,Dark Blood Radio M,996,4,NULL
21274,86,Dark Blood Microwave M,996,4,NULL
21276,86,Dark Blood Infrared M,996,4,NULL
21278,86,Dark Blood Standard M,996,4,NULL
21280,86,Dark Blood Ultraviolet M,996,4,NULL
21282,86,Dark Blood Xray M,996,4,NULL
21284,86,Dark Blood Gamma M,996,4,NULL
21286,86,Dark Blood Multifrequency M,996,4,NULL
21288,86,Dark Blood Radio L,995,4,NULL
21290,86,Dark Blood Microwave L,995,4,NULL
21292,86,Dark Blood Infrared L,995,4,NULL
21294,86,Dark Blood Standard L,995,4,NULL
21296,86,Dark Blood Ultraviolet L,995,4,NULL
21298,86,Dark Blood Xray L,995,4,NULL
21300,86,Dark Blood Gamma L,995,4,NULL
21302,86,Dark Blood Multifrequency L,995,4,NULL
21304,86,Dark Blood Radio XL,1007,4,NULL
21306,86,Dark Blood Microwave XL,1007,4,NULL
21308,86,Dark Blood Infrared XL,1007,4,NULL
21310,86,Dark Blood Standard XL,1007,4,NULL
21312,86,Dark Blood Ultraviolet XL,1007,4,NULL
21314,86,Dark Blood Xray XL,1007,4,NULL
21316,86,Dark Blood Gamma XL,1007,4,NULL
21318,86,Dark Blood Multifrequency XL,1007,4,NULL
21320,85,Guristas Iron Charge S,993,4,NULL
21322,85,Guristas Tungsten Charge S,993,4,NULL
21324,85,Guristas Iridium Charge S,993,4,NULL
21326,85,Guristas Lead Charge S,993,4,NULL
21328,85,Guristas Thorium Charge S,993,4,NULL
21330,85,Guristas Uranium Charge S,993,4,NULL
21332,85,Guristas Plutonium Charge S,993,4,NULL
21334,85,Guristas Antimatter Charge S,993,4,NULL
21335,167,Guristas Antimatter Charge S Blueprint,NULL,NULL,NULL
21336,85,Guristas Iron Charge M,992,4,NULL
21338,85,Guristas Tungsten Charge M,992,4,NULL
21340,85,Guristas Iridium Charge M,992,4,NULL
21342,85,Guristas Lead Charge M,992,4,NULL
21344,85,Guristas Thorium Charge M,992,4,NULL
21346,85,Guristas Uranium Charge M,992,4,NULL
21348,85,Guristas Plutonium Charge M,992,4,NULL
21350,85,Guristas Antimatter Charge M,992,4,NULL
21352,85,Guristas Iron Charge L,991,4,NULL
21354,85,Guristas Tungsten Charge L,991,4,NULL
21356,85,Guristas Iridium Charge L,991,4,NULL
21358,85,Guristas Lead Charge L,991,4,NULL
21360,85,Guristas Thorium Charge L,991,4,NULL
21362,85,Guristas Uranium Charge L,991,4,NULL
21364,85,Guristas Plutonium Charge L,991,4,NULL
21366,85,Guristas Antimatter Charge L,991,4,NULL
21368,85,Guristas Antimatter Charge XL,1004,4,NULL
21370,85,Guristas Iridium Charge XL,1004,4,NULL
21372,85,Guristas Iron Charge XL,1004,4,NULL
21374,85,Guristas Lead Charge XL,1004,4,NULL
21376,85,Guristas Plutonium Charge XL,1004,4,NULL
21378,85,Guristas Thorium Charge XL,1004,4,NULL
21380,85,Guristas Tungsten Charge XL,1004,4,NULL
21382,85,Guristas Uranium Charge XL,1004,4,NULL
21384,85,Dread Guristas Iron Charge S,993,4,NULL
21386,85,Dread Guristas Tungsten Charge S,993,4,NULL
21388,85,Dread Guristas Iridium Charge S,993,4,NULL
21390,85,Dread Guristas Lead Charge S,993,4,NULL
21392,85,Dread Guristas Thorium Charge S,993,4,NULL
21394,85,Dread Guristas Uranium Charge S,993,4,NULL
21396,85,Dread Guristas Plutonium Charge S,993,4,NULL
21398,85,Dread Guristas Antimatter Charge S,993,4,NULL
21400,85,Dread Guristas Iron Charge M,992,4,NULL
21402,85,Dread Guristas Tungsten Charge M,992,4,NULL
21404,85,Dread Guristas Iridium Charge M,992,4,NULL
21406,85,Dread Guristas Lead Charge M,992,4,NULL
21408,85,Dread Guristas Thorium Charge M,992,4,NULL
21410,85,Dread Guristas Uranium Charge M,992,4,NULL
21412,85,Dread Guristas Plutonium Charge M,992,4,NULL
21414,85,Dread Guristas Antimatter Charge M,992,4,NULL
21416,85,Dread Guristas Iron Charge L,991,4,NULL
21418,85,Dread Guristas Tungsten Charge L,991,4,NULL
21420,85,Dread Guristas Iridium Charge L,991,4,NULL
21422,85,Dread Guristas Lead Charge L,991,4,NULL
21424,85,Dread Guristas Thorium Charge L,991,4,NULL
21426,85,Dread Guristas Uranium Charge L,991,4,NULL
21428,85,Dread Guristas Plutonium Charge L,991,4,NULL
21430,85,Dread Guristas Antimatter Charge L,991,4,NULL
21432,85,Dread Guristas Antimatter Charge XL,1004,4,NULL
21434,85,Dread Guristas Iridium Charge XL,1004,4,NULL
21436,85,Dread Guristas Iron Charge XL,1004,4,NULL
21438,85,Dread Guristas Lead Charge XL,1004,4,NULL
21440,85,Dread Guristas Plutonium Charge XL,1004,4,NULL
21442,85,Dread Guristas Thorium Charge XL,1004,4,NULL
21444,85,Dread Guristas Tungsten Charge XL,1004,4,NULL
21446,85,Dread Guristas Uranium Charge XL,1004,4,NULL
21448,534,Gatti Zhara,NULL,NULL,NULL
21449,526,Gatti's DNA,NULL,NULL,NULL
21450,86,Blood Radio M,996,4,NULL
21452,534,Pata Wakiro,NULL,NULL,NULL
21453,526,Pata Wakiro's DNA,NULL,NULL,NULL
21454,526,Moa Parts,NULL,NULL,NULL
21459,494,COSMOS Storage Silo,NULL,NULL,NULL
21460,526,Nugoeihuvi Rifles,NULL,NULL,NULL
21461,526,Wiyrkomi Rifles,NULL,NULL,NULL
21462,526,Propel Dynamics Reports,NULL,NULL,NULL
21463,526,Excavation Equipment,NULL,NULL,NULL
21464,526,Rifles,NULL,NULL,NULL
21465,526,Ancient Weapon,NULL,NULL,NULL
21466,283,Miner,NULL,NULL,NULL
21467,283,Spy,NULL,NULL,NULL
21468,526,Counterfeit Credits,NULL,NULL,NULL
21469,526,Bag of Counterfeit Credits,NULL,NULL,NULL
21470,46,1MN Analog Booster Rockets,542,3,NULL
21471,126,1MN Analog Booster Rockets Blueprint,NULL,NULL,NULL
21472,46,10MN Analog Booster Rockets,542,3,NULL
21473,126,10MN Analog Booster Rockets Blueprint,NULL,NULL,NULL
21474,46,100MN Analog Booster Rockets,542,3,NULL
21475,126,100MN Analog Booster Rockets Blueprint,NULL,NULL,NULL
21476,46,1MN Digital Booster Rockets,131,3,NULL
21477,126,1MN Digital Booster Rockets Blueprint,NULL,NULL,NULL
21478,46,10MN Digital Booster Rockets,131,3,NULL
21479,126,10MN Digital Booster Rockets Blueprint,NULL,NULL,NULL
21480,46,100MN Digital Booster Rockets,131,3,NULL
21481,126,100MN Digital Booster Rockets Blueprint,NULL,NULL,NULL
21482,367,Ballistic 'Purge' Targeting System I,645,3,6
21483,400,Ballistic 'Purge' Targeting System I Blueprint,NULL,NULL,NULL
21484,367,'Full Duplex' Ballistic Targeting System,645,3,6
21485,400,'Full Duplex' Ballistic Targeting System Blueprint,NULL,NULL,NULL
21486,59,'Kindred' Stabilization Actuator I,646,3,6
21487,139,'Kindred' Stabilization Actuator I Blueprint,NULL,NULL,NULL
21488,59,Monophonic Stabilization Actuator I,646,3,6
21489,139,Monophonic Stabilization Actuator I Blueprint,NULL,NULL,NULL
21490,527,Zarkona Mirei's Worm,NULL,NULL,NULL
21491,764,Synthetic Hull Conversion Overdrive Injector,1087,3,6
21492,158,Synthetic Hull Conversion Overdrive Injector Blueprint,NULL,NULL,NULL
21493,765,Limited Expanded 'Archiver' Cargo,1197,3,6
21494,158,Limited Expanded 'Archiver' Cargo Blueprint,NULL,NULL,NULL
21495,527,Dry River Gangmember,NULL,NULL,NULL
21496,78,Synthetic Hull Conversion Reinforced Bulkheads,1195,3,6
21497,158,Synthetic Hull Conversion Reinforced Bulkheads Blueprint,NULL,NULL,NULL
21498,762,Synthetic Hull Conversion Inertia Stabilizers,1086,3,6
21499,158,Synthetic Hull Conversion Inertia Stabilizers Blueprint,NULL,NULL,NULL
21500,763,Synthetic Hull Conversion Nanofiber Structure,1196,3,6
21501,158,Synthetic Hull Conversion Nanofiber Structure Blueprint,NULL,NULL,NULL
21502,283,Zarkona Mirei,NULL,NULL,NULL
21503,527,Dry River Gangleader,NULL,NULL,NULL
21504,63,Small 'Integrative' Hull Repair Unit,1053,3,6
21505,143,Small 'Integrative' Hull Repair Unit Blueprint,NULL,NULL,NULL
21506,63,Medium 'Integrative' Hull Repair Unit,1054,3,6
21507,143,Medium 'Integrative' Hull Repair Unit Blueprint,NULL,NULL,NULL
21508,63,Large 'Integrative' Hull Repair Unit,1055,3,6
21509,143,Large 'Integrative' Hull Repair Unit Blueprint,NULL,NULL,NULL
21510,52,Process-Interruptive Warp Disruptor,1935,3,6
21511,132,Process-Interruptive Warp Disruptor Blueprint,NULL,NULL,NULL
21512,52,'Delineative' Warp Scrambler,1936,3,NULL
21513,132,'Delineative' Warp Scrambler Blueprint,NULL,NULL,NULL
21514,526,Doctored Arrivals & Departures Logs,NULL,NULL,NULL
21515,533,The Duke,NULL,NULL,NULL
21516,526,Cheri Mirei's DNA,NULL,NULL,NULL
21517,526,Parts of Printing Machine,NULL,NULL,NULL
21518,527,Dry River Guardian,NULL,NULL,NULL
21519,494,Dry River Warehouse,NULL,NULL,NULL
21520,526,Guristas Outlaw Dogtag,NULL,NULL,NULL
21521,203,Gravimetric Firewall,720,3,NULL
21522,347,Gravimetric Firewall Blueprint,NULL,NULL,NULL
21523,203,Ladar Firewall,721,3,NULL
21524,347,Ladar Firewall Blueprint,NULL,NULL,NULL
21525,203,Magnetometric Firewall,723,3,NULL
21526,347,Magnetometric Firewall Blueprint,NULL,NULL,NULL
21527,203,Multi Sensor Firewall,724,3,NULL
21528,347,Multi Sensor Firewall Blueprint,NULL,NULL,NULL
21529,203,RADAR Firewall,722,3,NULL
21530,347,RADAR Firewall Blueprint,NULL,NULL,NULL
21531,526,Barbed Wire Scanner,NULL,NULL,NULL
21532,72,Micro Degenerative Concussion Bomb I,380,3,NULL
21534,72,Small Degenerative Concussion Bomb I,382,3,6
21535,152,Small Degenerative Concussion Bomb I Blueprint,NULL,NULL,NULL
21536,72,Medium Degenerative Concussion Bomb I,383,3,NULL
21537,152,Medium Degenerative Concussion Bomb I Blueprint,NULL,NULL,NULL
21538,72,Large Degenerative Concussion Bomb I,381,3,6
21539,152,Large Degenerative Concussion Bomb I Blueprint,NULL,NULL,NULL
21540,379,'Inception' Target Painter I,757,3,6
21541,504,'Inception' Target Painter I Blueprint,NULL,NULL,NULL
21542,507,N-1 Neon Type Rocket Bay,639,3,6
21543,136,N-1 Neon Type Rocket Bay Blueprint,NULL,NULL,NULL
21544,526,Broken Bug Device,NULL,NULL,NULL
21545,55,200mm Light 'Jolt' Autocannon I,574,3,NULL
21546,135,200mm Light 'Jolt' Autocannon I Blueprint,NULL,NULL,NULL
21547,55,250mm Light 'Jolt' Artillery I,577,3,NULL
21548,135,250mm Light 'Jolt' Artillery I Blueprint,NULL,NULL,NULL
21549,55,280mm 'Jolt' Artillery I,577,3,NULL
21550,135,280mm 'Jolt' Artillery I Blueprint,NULL,NULL,NULL
21551,55,425mm Medium 'Jolt' Autocannon I,575,3,NULL
21552,135,425mm Medium 'Jolt' Autocannon I Blueprint,NULL,NULL,NULL
21553,55,650mm Medium 'Jolt' Artillery I,578,3,NULL
21554,135,650mm Medium 'Jolt' Artillery I Blueprint,NULL,NULL,NULL
21555,55,720mm 'Jolt' Artillery I,578,3,NULL
21556,135,720mm 'Jolt' Artillery I Blueprint,NULL,NULL,NULL
21557,55,800mm Heavy 'Jolt' Repeating Cannon I,576,3,NULL
21558,135,800mm Heavy 'Jolt' Repeating Cannon I Blueprint,NULL,NULL,NULL
21559,55,1200mm Heavy 'Jolt' Artillery I,579,3,NULL
21560,135,1200mm Heavy 'Jolt' Artillery I Blueprint,NULL,NULL,NULL
21561,55,1400mm 'Jolt' Artillery I,579,3,NULL
21562,135,1400mm 'Jolt' Artillery I Blueprint,NULL,NULL,NULL
21563,527,Dyklan Harrikar,NULL,NULL,NULL
21564,281,Milk,NULL,NULL,NULL
21565,526,Guristas Outlaw Leader Insignia,NULL,NULL,NULL
21566,526,Impregnable Safe,NULL,NULL,NULL
21567,526,Powdered Cubensis,NULL,NULL,NULL
21568,732,Sleeper Data Interface Protocol,1902,NULL,NULL
21569,732,Sleeper Profound Research Notes,1902,NULL,NULL
21570,732,Sleeper Manuscripts,1902,NULL,NULL
21571,732,Sleeper Technical Schematics,1902,NULL,NULL
21572,732,Sleeper Data Crystals,1902,NULL,NULL
21573,731,Esoteric Process,NULL,NULL,NULL
21574,731,Esoteric Accelerant,NULL,NULL,NULL
21575,731,Esoteric Symmetry,NULL,NULL,NULL
21576,731,Esoteric Augmentation,NULL,NULL,NULL
21577,731,Esoteric Attainment,NULL,NULL,NULL
21579,729,Cryptic Process,NULL,NULL,NULL
21580,729,Cryptic Accelerant,NULL,NULL,NULL
21581,729,Cryptic Symmetry,NULL,NULL,NULL
21582,729,Cryptic Augmentation,NULL,NULL,NULL
21583,729,Cryptic Attainment,NULL,NULL,NULL
21584,530,Sleeper Micro Circuits,1902,NULL,NULL
21585,530,Sleeper Cryo Batteries,1902,NULL,NULL
21586,530,Sleeper Virtual Energizer,1902,NULL,NULL
21587,530,Electronic Link,1900,NULL,NULL
21588,530,Spare Parts,1900,NULL,NULL
21589,530,Power Couplings,1900,NULL,NULL
21590,530,Armor Blocks,1900,NULL,NULL
21591,530,Computer Chips,1900,NULL,NULL
21592,530,Electric Conduit,1898,NULL,NULL
21593,530,Mechanic Parts,1898,NULL,NULL
21594,530,Energy Cells,1898,NULL,NULL
21595,530,Construction Alloy,1898,NULL,NULL
21596,530,Data Processor,1898,NULL,NULL
21597,533,Wolf Skarkert,NULL,NULL,NULL
21598,517,Guristas Prison,NULL,NULL,NULL
21600,494,Officers Quarters,NULL,NULL,NULL
21601,526,Myrkai's Data Chip,NULL,NULL,NULL
21602,526,Jakon's Head,NULL,NULL,NULL
21603,275,Cynosural Field Theory,374,NULL,NULL
21604,532,Cynosural Field Generator I Blueprint,799,NULL,NULL
21606,738,Inherent Implants 'Noble' Hull Upgrades HG-1008,1518,NULL,NULL
21607,526,Liberation Elixir,NULL,NULL,NULL
21608,226,Astro Farm,NULL,NULL,NULL
21609,226,Dysfunctional Solar Harvester,NULL,NULL,NULL
21610,275,Jump Fuel Conservation,374,NULL,NULL
21611,275,Jump Drive Calibration,374,NULL,NULL
21612,526,Dynamite Crate,NULL,NULL,NULL
21613,526,Safe-Deposit Box Owner List,NULL,NULL,NULL
21614,526,Plan to Crack Impregnable Safe,NULL,NULL,NULL
21615,526,Pakkori's Hat,NULL,NULL,NULL
21616,526,Nugoeihuvi Dogtag,NULL,NULL,NULL
21617,494,Barricaded Warehouse,NULL,NULL,NULL
21618,527,Hired Gunman,NULL,NULL,NULL
21619,526,Wiretap Plant,NULL,NULL,NULL
21620,526,Assistant's Keychain,NULL,NULL,NULL
21621,527,Kazka Eunuch,NULL,NULL,NULL
21622,494,Kazka Brothel,NULL,NULL,NULL
21623,526,Nugoeihuvi Station Schematics,NULL,NULL,NULL
21624,314,Encoded Lai Dai Reports,NULL,NULL,NULL
21625,526,Kusan Niemenen's Missile Launcher,NULL,NULL,NULL
21626,370,Propel Dynamics Dogtag,NULL,NULL,NULL
